Customer ID,Title,First Name,Middle Name,Last Name,Suffix,Street Address1,Street Address2,City-ZipCode-State,Birth Date,Education Level,Occupation,Gender,Marital Status,Home Owner Status,Number of Cars Owned,Number of Children At Home,Total Number of Children,Annual Income,Avg Monthly Spend,eBook Subscriber Flag
26115,,Savannah,,Mitchell,,4712 Brook Way,,Mesa-85201-Arizona,10/24/53,Graduate Degree,Management,F,S,0,2,0,3,83497,46,0
26116,,Ashley,,Martin,,799 B St.,,Bakersfield-93301-California,7/5/53,Graduate Degree,Management,F,S,0,2,0,3,107173,54,0
26117,,Samuel,,Wright,,7797 Richard Place,,Sacramento-94203-California,10/8/52,Partial College,Professional,M,M,1,2,0,3,49961,74,0
26118,,Ashley,A,Butler,,5243 Miguel Drive,,Dallas-75201-Texas,8/25/52,Partial College,Professional,F,M,1,2,0,3,40317,45,0
26119,,Danielle,B,Gray,,6586 El Rancho Drive,,Colorado Springs-80901-Colorado,11/18/51,Partial College,Professional,F,M,1,2,0,3,44522,47,0
26120,,Miguel,,Lewis,,7943 Walnut Ave,,Chicago-60601-Illinois,4/21/51,Partial College,Professional,M,S,0,2,0,3,54564,69,0
22811,,Brent,,Stone,,7578 Sierra Road,,Fort Wayne-46801-Indiana,6/16/45,Bachelors,Management,M,M,1,4,4,4,163032,146,0
26122,,Lauren,,Gonzales,,7765 Sunsine Drive,,Denver-80201-Colorado,4/7/51,Partial College,Professional,F,S,1,2,0,4,46721,41,0
26123,,Isabella,R,Scott,,9660 Algiers Drive,,Detroit-48201-Michigan,11/7/51,Partial College,Professional,F,S,1,2,0,4,45286,40,0
26124,,Riley,C,James,,2953 Fruitwood Drive,,Honolulu-96801-Hawaii,3/12/50,Partial College,Professional,F,M,1,2,0,4,46766,45,0
26125,,Sara,D,Roberts,,1121 Serrano Way,,Tucson-85701-Arizona,11/14/50,Partial College,Professional,F,S,1,2,0,4,41316,46,0
26126,,Alexandra,R,Bell,,2944 North Main St.,,Boston-2101-Massachusetts,10/26/49,High School,Professional,F,M,1,2,0,4,45569,51,0
26127,,Terry,G,Chander,,771 Northridge Drive,# 495,Houston-77001-Texas,4/2/49,High School,Professional,M,M,1,2,0,4,56468,70,0
26127,,Terry,G,Chander,,521 Hermosa,,Charlotte-28201-North Carolina,4/2/49,High School,Professional,M,M,1,2,0,4,68489,74,0
26128,,Samuel,,Phillips,,1296 Banyan Way,,El Paso-79901-Texas,5/27/49,High School,Professional,M,S,1,2,0,4,58589,67,0
26130,,Ronnie,,Liu,,6314 Minute Dr.,,Irvine-92602-California,11/13/64,Bachelors,Professional,M,M,1,3,4,4,86449,140,1
26131,,Lawrence,C,Suarez,,9583 Silverwood Dr.,,Santa Ana-92701-California,10/26/63,Bachelors,Professional,M,M,1,2,2,3,88604,104,1
26132,,Shelby,,Ward,,7355 Stillwater Ct,,San Francisco-94101-California,12/14/63,Bachelors,Professional,F,S,0,1,0,0,84791,49,0
26133,,Jesse,,Hall,,2539 Artnell Ct,,Cincinnati-45201-Ohio,7/11/63,Bachelors,Professional,M,S,1,1,0,0,101464,74,1
26134,,Bridget,,Goel,,7686 O St.,,Irvine-92602-California,5/5/67,Bachelors,Professional,F,M,1,0,3,3,117924,88,0
26135,,Erica,P,Sun,,7141 Second Ave.,,Arlington-76010-Texas,2/21/67,Bachelors,Professional,F,M,1,0,3,3,112192,85,0
26136,,Tabitha,A,Gonzalez,,6531 William Reed Dr.,,Wichita-67201-Kansas,6/27/67,Bachelors,Professional,F,M,1,0,3,3,115451,83,0
26137,,Joshua,A,Clark,,2467 Clearland Circle,,Wichita-67201-Kansas,4/8/67,Bachelors,Professional,M,M,1,0,4,4,127431,151,1
26138,,Latoya,C,Chander,,6037 Daffodil Drive,,Fresno-93701-California,3/9/62,Partial College,Skilled Manual,F,M,1,1,0,1,79403,55,0
26139,,Derek,A,Nara,,7144 Augustine Drive,,Houston-77001-Texas,7/21/61,Partial College,Skilled Manual,M,S,1,1,0,1,98083,77,0
26140,,Emily,L,Long,,9344 Vloching Circle,,Atlanta-30301-Georgia,12/28/66,Graduate Degree,Management,F,S,0,1,0,0,116544,52,1
26142,,Micheal,,Dominguez,,1256 Orangewood Ave.,,Lexington-40502-Kentucky,12/26/60,Partial College,Skilled Manual,M,M,1,1,0,1,86167,78,1
26143,,Michele,,Mehta,,2809 Via Montana,,Kansas City-64101-Missouri,8/9/59,Bachelors,Professional,F,M,1,1,0,1,82512,56,0
26144,,Cassidy,N,Russell,,6441 Clear Court,#501,Memphis-37501-Tennessee,2/8/33,Bachelors,Professional,F,S,1,1,0,2,67520,40,0
26145,,Calvin,W,Shen,,2074 Bluefish Lane,,Tulsa-74101-Oklahoma,10/13/65,Bachelors,Professional,M,M,0,1,0,0,116209,86,0
26146,,Laura,L,Wang,,4006 Sunny Ave.,,Cincinnati-45201-Ohio,3/11/65,Bachelors,Professional,F,M,1,4,5,5,96687,98,1
26147,,Ivan,A,Subram,,9183 Glenmount Dr.,,Albuquerque-87101-New Mexico,2/1/65,Bachelors,Professional,M,M,1,4,5,5,131160,171,1
26148,,Michael,M,Thompson,,8084 Cardiff Drive,,Chula Vista-91910-California,3/27/65,Bachelors,Professional,M,M,1,4,5,5,128007,166,1
26149,,Casey,,Chande,,8802 Valley Manor,,Memphis-37501-Tennessee,3/14/64,Bachelors,Professional,F,S,0,1,0,0,98228,55,0
26151,,Austin,,Lee,,5627 Crystal Avenue,,Plano-75023-Texas,2/5/59,Bachelors,Professional,M,M,1,1,0,1,131540,86,0
26152,,Jaime,M,Gill,,371 Woodside Way,,Memphis-37501-Tennessee,8/13/63,Bachelors,Professional,F,S,0,2,0,0,85495,49,0
26153,,Rebecca,M,Collins,,4501 Terrace Road,#60,Sacramento-94203-California,5/10/62,Partial College,Skilled Manual,F,M,1,1,0,1,69559,53,0
26154,,Cory,,Madan,,9497 Richard Ave.,,Oakland-94601-California,10/28/62,Partial College,Skilled Manual,M,M,1,1,0,1,78417,79,0
26155,,Chad,A,Xie,,8753 Jacaranda Dr.,,San Jose-95101-California,9/22/62,Bachelors,Professional,M,M,1,2,4,5,102379,141,1
26156,,Shannon,,Cai,,674 Woodchuck Pl.,,Oklahoma City-73101-Oklahoma,4/6/62,Partial College,Skilled Manual,F,M,1,2,4,5,61763,80,1
26157,,Brad,,Xu,,6869 Shakespeare Drive,,Indianapolis-46201-Indiana,2/11/61,Partial College,Skilled Manual,M,M,1,3,4,5,78410,131,1
26158,,Lisa,,Wu,,8426 Easley Dr.,,Albuquerque-87101-New Mexico,8/15/57,Partial College,Skilled Manual,F,M,1,1,0,1,63432,52,0
26159,,Virginia,,Raman,,3242 Coralie Drive,,Honolulu-96801-Hawaii,7/10/57,Partial College,Skilled Manual,F,S,1,1,0,1,93289,48,0
26160,,Leonard,,Lal,,4644 St. Andrews Way,,Milwaukee-53201-Wisconsin,8/26/57,Partial College,Skilled Manual,M,M,1,1,0,1,87553,81,0
26161,,Wayne,A,Raji,,8989 Twincreek Ct.,,Saint Paul-55101-Minnesota,10/19/60,Partial College,Skilled Manual,M,M,1,2,2,3,83418,114,0
26162,,Toni,,Malhotra,,7367 Wests Way,,Los Angeles-90001-California,8/10/60,Partial College,Skilled Manual,F,M,1,2,2,3,75890,72,0
26163,,Autumn,O,Cai,,8958 Carleton Street,,Colorado Springs-80901-Colorado,5/18/60,Partial College,Skilled Manual,F,M,1,3,4,5,76620,85,0
26164,,Krista,,Vazquez,,2396 Mink Court,,Toledo-43601-Ohio,12/12/60,Partial College,Skilled Manual,F,M,0,3,4,5,73138,86,1
26165,,Alexandra,C,Flores,,7354 Scramble Rd,,Tulsa-74101-Oklahoma,2/26/57,Partial College,Skilled Manual,F,M,1,1,0,1,70120,54,0
26166,,Brett,,Van,,2035 Shelly Dr,,Cincinnati-45201-Ohio,3/7/56,Partial College,Skilled Manual,M,M,0,1,0,1,106711,83,1
26167,,Jaclyn,D,Zhao,,8033 Gumwood,,San Jose-95101-California,5/21/53,Bachelors,Management,F,S,0,1,0,2,55390,44,0
26168,,Ian,,Campbell,,700 Oaxaca,# 17,Oklahoma City-73101-Oklahoma,8/26/76,High School,Skilled Manual,M,S,1,2,0,0,35901,58,0
26169,,Alexandra,B,White,,287 D Bel Air Dr.,,Jersey City-7302-New Jersey,3/2/76,High School,Skilled Manual,F,M,1,2,0,0,41175,43,0
26170,,Jeremiah,C,Jenkins,,7356 Indigo Ct.,,Colorado Springs-80901-Colorado,5/4/76,High School,Skilled Manual,M,S,0,2,0,0,45767,62,1
26172,,Madeline,,Hernandez,,5863 Masonic Dr.,,New Orleans-70112-Louisiana,8/18/75,High School,Skilled Manual,F,S,0,2,0,0,41400,46,0
26173,,Ariana,,Rivera,,5013 Military E,,Jersey City-7302-New Jersey,10/2/76,High School,Skilled Manual,F,M,1,2,0,0,37912,45,0
26174,,Isaac,,Adams,,3146 Rose Street,,Oklahoma City-73101-Oklahoma,6/26/80,High School,Skilled Manual,M,S,0,2,0,0,53545,61,0
26175,,Jose,,Hughes,,5307 Wildberry Court,,Greensboro-27401-North Carolina,8/17/80,High School,Skilled Manual,M,M,1,2,0,0,46946,62,1
26176,,Jason,,Hayes,,4849 C Olivera Rd,,Fresno-93701-California,8/16/80,High School,Skilled Manual,M,S,1,2,0,0,62353,63,1
26177,,Nicole,S,Simmons,,5200 Pennsylvania Blvd,,Houston-77001-Texas,10/7/80,High School,Skilled Manual,F,M,0,2,0,0,36513,44,0
26178,,Paige,P,Price,,6985 Pecan Street,# 786,San Diego-92101-California,5/2/80,High School,Skilled Manual,F,M,1,2,0,0,55178,39,0
26179,,Ruth,R,Rodriguez,,872 Mark Twain Dr,,Oakland-94601-California,6/10/46,High School,Skilled Manual,F,S,0,2,0,5,18313,37,0
26180,,Jonathan,,Butler,,3271 Black Walnut,,Lexington-40502-Kentucky,2/2/78,Partial High School,Clerical,M,S,0,2,0,0,52693,68,0
26181,,Lucas,B,Ross,,5026 North 104th St.,,Charlotte-28201-North Carolina,2/16/78,High School,Skilled Manual,M,M,1,2,0,0,51632,71,0
26182,,Brittney,R,Liang,,1551 Happy Valley Road,,Houston-77001-Texas,4/10/38,Partial College,Clerical,F,S,0,2,0,2,43435,39,0
26183,,Allen,M,Arthur,,165 East Leland Road,,Toledo-43601-Ohio,2/4/77,Partial High School,Clerical,M,S,0,2,0,0,36832,67,0
26184,,Louis,M,Lal,,6748 Alfred Ave.,,Denver-80201-Colorado,3/2/77,Partial High School,Clerical,M,S,0,2,0,0,51493,63,0
26185,,Kaylee,C,Green,,478 McFaul Drive,,Boston-2101-Massachusetts,1/21/77,High School,Skilled Manual,F,S,1,2,0,0,47786,38,0
26186,,Joanna,,Gill,,7982 D Kiska Ct.,,Oklahoma City-73101-Oklahoma,10/26/39,Partial College,Clerical,F,S,0,2,0,2,36094,39,0
11218,,Olivia,,Brown,,3964 Stony Hill Circle,,Fort Worth-76101-Texas,9/11/50,Partial College,Professional,F,S,0,2,1,2,76220,54,0
26189,,Pedro,,Serrano,,975 Madrid,,Albuquerque-87101-New Mexico,4/2/40,Bachelors,Management,M,M,0,2,0,2,65942,67,0
26190,,Arthur,,Suri,,1345 La Luz,,Aurora-80010-Colorado,8/15/41,Bachelors,Management,M,S,0,2,0,2,79250,69,0
26191,,Jon,A,Wang,,6506 Gentrytown Drive,,Detroit-48201-Michigan,3/11/43,Bachelors,Management,M,M,0,2,0,2,72306,70,0
26192,,Noah,,Hill,,8743 Roanwood Way,,Tucson-85701-Arizona,7/12/43,Bachelors,Management,M,M,1,2,0,2,55888,70,0
26193,,Luis,M,Edwards,,9167 Jennifer Way,,Santa Ana-92701-California,2/1/76,Partial College,Skilled Manual,M,S,0,1,0,0,47749,57,0
26194,,Miguel,T,Brown,,6937 E. 42nd Street,,Memphis-37501-Tennessee,12/11/76,Partial College,Skilled Manual,M,S,1,1,0,0,48647,62,0
26195,,Alyssa,S,Rivera,,3217 Elm St,,Austin-73301-Texas,3/19/76,Partial College,Skilled Manual,F,S,1,1,0,0,31020,39,0
26196,,Gavin,,Griffin,,8005 Spring Water St.,,Portland-97201-Oregon,5/21/75,High School,Skilled Manual,M,S,1,2,0,0,51345,65,0
26197,,Marcus,S,Lopez,,9846 Golf Club Road,,Lincoln-68501-Nebraska,3/3/75,Partial College,Skilled Manual,M,S,0,1,0,0,56003,70,1
26198,,Alyssa,M,Taylor,,6946 Candywood Ct.,,Arlington-76010-Texas,4/21/74,Partial College,Skilled Manual,F,S,0,1,0,0,45981,40,0
26199,,Matthew,,White,,4096 San Remo,,Oakland-94601-California,10/6/74,Partial College,Skilled Manual,M,S,0,1,0,0,55983,66,0
14477,,Lauren,D,Lee,,3543 Hilton Way,,Detroit-48201-Michigan,8/7/55,High School,Professional,F,S,1,0,3,4,77387,70,1
26202,,Haley,T,Simmons,,2087 Plaza Del Rio,,Charlotte-28201-North Carolina,8/14/68,Bachelors,Management,F,M,0,1,0,0,116111,54,0
26203,,Nicole,,Hall,,3022 Black Walnut Court,,Oakland-94601-California,9/19/67,Bachelors,Management,F,S,1,3,0,0,139617,53,1
26205,,Julio,,Alvarez,,9062 Melrose Place,,Minneapolis-55401-Minnesota,12/15/58,Partial College,Professional,M,M,1,2,4,4,151372,152,1
26206,,Kurt,,She,,6307 Greenbelt Way,,Virginia Beach-23450-Virginia,7/5/58,Partial College,Professional,M,M,1,2,4,4,160167,150,1
26207,,Kelvin,A,Zeng,,4991 Lindenwood Drive,,Cleveland-44101-Ohio,6/13/58,Partial College,Professional,M,S,0,3,3,3,158056,127,1
26209,,Jan,R,Cox,,Zeiter Weg 6664,,Anaheim-92801-California,7/27/80,Partial High School,Manual,F,S,0,2,0,0,17798,39,0
26211,,Bridget,,Yuan,,8375 Ambush Dr..,,Oakland-94601-California,8/17/80,Partial High School,Manual,F,S,1,2,0,0,22230,42,0
26212,,Summer,,Martinez,,Am Kreuz 555,,Pittsburgh-15201-Pennsylvania,5/7/79,Partial College,Clerical,F,S,0,1,0,0,33782,39,0
26213,,Grant,A,Andersen,,"48733, rue des Ecoles",,San Francisco-94101-California,4/9/78,High School,Manual,M,S,0,1,0,0,56224,69,0
26214,,Christy,,Chande,,419 Mills Dr.,,Houston-77001-Texas,8/10/74,Bachelors,Skilled Manual,F,M,1,0,1,1,50394,52,0
26215,,Grant,,Shan,,5566 Banyan Circle,,Anaheim-92801-California,11/2/74,Bachelors,Skilled Manual,M,M,0,0,1,1,66462,85,0
26216,,Ebony,K,Subram,,2529 Clear Court,,Baltimore-21201-Maryland,8/21/72,Partial High School,Manual,F,M,1,2,0,0,15777,37,0
26217,,Pedro,C,Blanco,,4312 Wintergreen Court,,San Jose-95101-California,11/16/72,Partial High School,Manual,M,M,1,2,0,0,34265,69,0
26218,,Barry,J,Patel,,9183 Via Del Sol,,Albuquerque-87101-New Mexico,8/1/72,Partial High School,Manual,M,S,0,2,0,0,22698,59,0
26219,,Summer,,Suri,,4352 Olive Ave.,,Santa Ana-92701-California,8/27/73,Bachelors,Skilled Manual,F,M,1,1,1,1,51824,58,0
26220,,Jonathan,,Harris,,5469 Piper Ridge Court,,Milwaukee-53201-Wisconsin,5/22/73,Bachelors,Skilled Manual,M,M,1,1,1,1,72634,89,0
26221,,Kari,M,Chapman,,Pascalstr 99,,Anaheim-92801-California,11/6/72,High School,Manual,F,S,0,1,0,0,40449,43,0
26222,,Carolyn,,Madan,,4421 Alderwood Lane,,Detroit-48201-Michigan,8/2/72,High School,Manual,F,S,0,1,0,0,43487,38,1
26223,,Dominic,A,Sai,,Pappelallee 667,,Tampa-33601-Florida,7/21/72,High School,Manual,M,S,0,1,0,0,43842,66,0
26224,,Henry,W,Gonzalez,,"2, route de Marseille",,Las Vegas-89101-Nevada,10/19/72,High School,Manual,M,S,0,1,0,0,54126,65,1
26225,,Sergio,,Srini,,"826, rue de Berri",,Newark-7101-New Jersey,8/11/72,High School,Manual,M,S,0,1,0,0,37128,65,0
26226,,Michele,C,Andersen,,Zimmerstr 57,,Philadelphia-19101-Pennsylvania,11/22/72,Partial College,Clerical,F,M,1,0,2,2,35986,61,0
26227,,Joe,,Gutierrez,,Höhenstr 7477,,New York-10001-New York,2/4/72,Partial College,Clerical,M,S,1,0,2,2,54172,87,1
26229,,Cara,L,Ye,,Celler Weg 2949,,Bakersfield-93301-California,4/28/71,High School,Manual,F,S,0,1,0,0,31468,44,0
26230,,Natasha,,Ramos,,Brunnenstr 678,,Denver-80201-Colorado,11/1/71,High School,Manual,F,S,1,1,0,0,39823,32,0
26231,,Maurice,,Nara,,"92, boulevard d´Albi",,Aurora-80010-Colorado,11/2/71,Partial College,Clerical,M,M,1,1,2,2,43100,95,0
26232,,Jay,,Gomez,,4070 Orange Street,,Las Vegas-89101-Nevada,1/21/70,Graduate Degree,Skilled Manual,M,M,1,0,0,0,65689,74,0
26233,,Cristina,,Chande,,Postfach 11 00 99,,Oklahoma City-73101-Oklahoma,2/8/70,Graduate Degree,Skilled Manual,F,M,1,0,0,0,63036,56,0
26234,,Antonio,L,Perry,,3250 Golden Meadow Dr.,,Boston-2101-Massachusetts,12/27/75,Partial College,Clerical,M,S,1,0,3,3,63457,103,1
26235,,Michelle,H,Watson,,332 West Slough Rd,,Tampa-33601-Florida,8/7/75,Partial College,Clerical,F,S,1,1,3,3,39373,59,1
26236,,Isabella,A,Evans,,4832 Park Glen Ct.,,Omaha-68101-Nebraska,5/5/75,Partial College,Clerical,F,M,1,1,3,3,37200,61,0
26237,,Grace,M,Martin,,2885 Hill Drive,,Cincinnati-45201-Ohio,3/7/74,Partial College,Clerical,F,M,1,1,3,3,50537,71,0
26238,,Julia,A,Foster,,4704 Tustin Court,,Saint Paul-55101-Minnesota,9/17/74,Partial College,Clerical,F,S,1,1,3,3,59896,69,1
26239,,Kaitlyn,,Turner,,8267 Park Tree Ct.,,Tulsa-74101-Oklahoma,12/6/74,Partial College,Clerical,F,M,1,1,3,3,46523,65,0
26240,,Katelyn,,Evans,,6119 Grasswood Circle,,Omaha-68101-Nebraska,6/19/74,Graduate Degree,Skilled Manual,F,S,0,0,0,0,69572,45,0
26241,,James,M,Lal,,3196 Peachwillow,,Honolulu-96801-Hawaii,3/19/74,Graduate Degree,Skilled Manual,M,M,1,0,0,0,66791,72,0
26242,,Isabella,,Lewis,,9518 Lakeview Place,,Omaha-68101-Nebraska,5/22/75,Partial College,Clerical,F,M,1,1,4,4,29530,73,0
26243,,Fernando,A,Gonzalez,,9741 Forte Way,,Santa Ana-92701-California,7/4/66,Graduate Degree,Skilled Manual,M,S,0,0,0,0,138503,85,1
26244,,Jordan,,Hughes,,3212 Yellowood Lane,,Washington-20001-DC,8/2/66,Graduate Degree,Skilled Manual,M,M,0,0,0,0,130384,90,0
26245,,Devin,,Murphy,,9827 Vist Oak Dr.,,Los Angeles-90001-California,9/4/66,Graduate Degree,Skilled Manual,M,M,1,0,0,0,140708,84,1
26246,,Jade,T,Bell,,2405 Mission Drive,,Chula Vista-91910-California,9/15/66,Graduate Degree,Skilled Manual,F,S,0,0,0,0,108012,54,1
26249,,Thomas,B,Ross,,1992 Hidden Oak Ct,,Charlotte-28201-North Carolina,10/1/54,High School,Clerical,M,M,1,1,0,1,52223,68,0
26250,,Miguel,D,Simmons,,901 Newport Drive,,New York-10001-New York,5/10/54,High School,Clerical,M,S,0,1,0,1,54643,65,0
26251,,Cedric,,Huang,,P. O. Box # 9257,,Oklahoma City-73101-Oklahoma,5/11/54,High School,Clerical,M,S,0,1,0,1,46468,66,0
26253,,Dalton,N,Wright,,7371 Cali,,Philadelphia-19101-Pennsylvania,7/8/55,Partial High School,Clerical,M,S,0,2,0,3,23326,56,0
26254,,Seth,A,Henderson,,8501 Bonifacio St.,,Denver-80201-Colorado,7/13/55,Partial High School,Clerical,M,S,0,2,0,3,31771,63,0
26255,,Cameron,,Alexander,,2377 Joyce Dr,,Sacramento-94203-California,9/13/55,Partial High School,Clerical,M,S,0,2,0,3,26382,57,1
26256,,Ronald,,Rana,,8974 F Mt Hood Circle,,Boston-2101-Massachusetts,7/14/55,Partial High School,Clerical,M,S,0,2,0,3,23873,57,0
26257,,Hector,,Jimenez,,5185 Relis Valley Road,,Minneapolis-55401-Minnesota,1/25/55,Partial High School,Clerical,M,S,0,2,0,3,27669,58,0
26258,,Angelica,E,Powell,,935 Vista Oak Dr,,Anchorage-99501-Alaska,2/25/55,Partial High School,Clerical,F,S,1,2,0,3,11468,42,0
26259,,Hunter,,Bryant,,3265 E. 62nd Street,,Austin-73301-Texas,2/25/55,High School,Clerical,M,S,0,1,0,1,53212,67,0
26260,,Ryan,G,Jackson,,630 Plymouth Drive,,St. Louis-63101-Missouri,5/20/55,High School,Clerical,M,S,1,2,0,1,43217,64,0
26261,,Brooke,J,Watson,,6700 Corte Del Sol,,Detroit-48201-Michigan,5/8/56,Partial High School,Clerical,F,S,1,2,0,3,37522,41,0
26262,,Hannah,C,Thompson,,6049 Dalis Dr.,,Tulsa-74101-Oklahoma,6/18/56,Partial High School,Clerical,F,S,0,2,0,3,29745,46,1
26263,,Kaitlyn,,Collins,,1413 Winter Drive,,Atlanta-30301-Georgia,4/20/56,Partial High School,Clerical,F,S,1,2,0,3,20805,41,0
26264,,Elijah,,Lal,,3140 Gingham Way,,Fort Worth-76101-Texas,8/23/56,Partial High School,Clerical,M,S,1,2,0,3,25562,50,0
26265,,Tammy,V,Lopez,,2131 Covington Court,,Greensboro-27401-North Carolina,10/10/56,Partial High School,Clerical,F,S,0,2,0,3,12107,41,1
26266,,Brent,E,Gao,,717 Ridge Park Drive,,Philadelphia-19101-Pennsylvania,9/22/56,High School,Skilled Manual,M,M,0,2,0,2,50366,70,0
26267,,Matthew,F,Martin,,1960 Via Catanzaro,,Colorado Springs-80901-Colorado,4/24/56,High School,Skilled Manual,M,M,0,2,0,2,46661,66,0
26268,,Jonathon,,Romero,,5960 Springfield Drive,,Minneapolis-55401-Minnesota,8/26/57,Partial High School,Clerical,M,M,1,2,1,2,13551,77,0
26269,,Chloe,L,Moore,,2344 Mt. Wilson Way,,Los Angeles-90001-California,7/6/57,Partial High School,Clerical,F,M,1,2,1,2,21401,53,0
26270,,Hailey,R,Bailey,,4116 Candelero Place,,Houston-77001-Texas,3/8/57,Partial High School,Clerical,F,S,1,2,1,2,19917,45,0
26271,,Bailey,,Baker,,1291 Arguello Blvd.,,Tampa-33601-Florida,9/19/57,Partial High School,Clerical,F,M,1,2,1,2,22421,51,0
26274,,Jennifer,L,Wood,,5339 Cashew Street,,Virginia Beach-23450-Virginia,4/24/57,High School,Skilled Manual,F,M,0,2,0,2,30070,46,0
26275,,Miguel,,Johnson,,7070 W. Watson Court,,Portland-97201-Oregon,11/28/58,Partial College,Clerical,M,M,0,1,0,1,52917,67,0
26276,,Heather,,Huang,,1275 West Street,,Memphis-37501-Tennessee,2/8/58,Partial College,Clerical,F,M,1,1,0,1,40390,42,0
26277,,Jacqueline,,Hughes,,1726 Chestnut,,Tucson-85701-Arizona,11/24/58,Partial College,Clerical,F,S,1,1,0,2,55724,48,0
26278,,Jon,,Wu,,804 Skycrest Drive,,Columbus-43085-Ohio,10/8/58,Partial College,Clerical,M,S,0,1,0,2,62739,64,0
26279,,Trinity,J,Sanchez,,619 Concord Ct.,,Corpus Christi-78401-Texas,12/7/59,Partial College,Clerical,F,S,1,1,0,2,46960,42,0
26280,,Jackson,,Jenkins,,1415 Edwards Ave,,Irvine-92602-California,4/24/59,Partial College,Clerical,M,S,0,1,0,2,62111,72,0
26281,,Ian,D,Alexander,,5240 Premier Pl.,,Toledo-43601-Ohio,5/25/59,Partial College,Clerical,M,S,1,1,0,2,51636,73,1
26282,,Leonard,R,Jai,,4299 Vernal Drive,# 132,New York-10001-New York,1/5/72,Graduate Degree,Skilled Manual,M,S,0,0,0,0,68573,70,0
26283,,Jeremiah,S,Diaz,,267 Baywood Dr.,,Indianapolis-46201-Indiana,10/19/72,Graduate Degree,Skilled Manual,M,S,1,0,0,0,63325,64,1
26284,,Garrett,,Ward,,2215 Taylor Box #108,,Chicago-60601-Illinois,2/23/72,Graduate Degree,Skilled Manual,M,S,0,0,0,0,75367,74,1
26285,,Kayla,,Hayes,,2308 Mi Casa Court,,Corpus Christi-78401-Texas,8/16/72,Graduate Degree,Skilled Manual,F,S,1,0,0,0,68271,45,0
26286,,Evan,J,Phillips,,7455 Wellington Ave.,,Chula Vista-91910-California,12/7/72,Graduate Degree,Skilled Manual,M,S,1,0,0,0,77229,75,0
26287,,Elijah,,Baker,,6986 Saddlewood,,San Jose-95101-California,7/1/72,Graduate Degree,Skilled Manual,M,S,0,0,0,0,75171,71,0
26288,,Alexandra,H,Russell,,8809 Diablo View Road,,Mesa-85201-Arizona,5/10/73,Graduate Degree,Skilled Manual,F,M,1,0,0,1,68822,56,0
26289,,Samuel,,Simmons,,7318 Lavene Way,,Miami-33101-Florida,2/16/73,Graduate Degree,Skilled Manual,M,M,1,0,0,1,65845,76,0
26290,,Noah,L,Chen,,2577 Dover Way,,Toledo-43601-Ohio,7/2/73,Graduate Degree,Skilled Manual,M,S,1,0,0,1,105863,78,0
26291,,Blake,R,Walker,,4155 Star Dr,,Virginia Beach-23450-Virginia,9/6/71,Graduate Degree,Skilled Manual,M,S,1,0,0,1,102394,73,0
26292,Mr.,Marty,E.,Simpson,,1937 Sycamore Drive,,Anaheim-92801-California,8/26/71,Graduate Degree,Skilled Manual,F,M,1,0,1,1,83732,66,0
26293,,Casey,G,Carlson,,514 Roehlidge Lane,,Stockton-95201-California,7/9/71,Graduate Degree,Skilled Manual,M,M,1,0,1,1,89141,92,0
26295,,Toni,K,Kapoor,,4480 Las Trampas Road,,Tampa-33601-Florida,1/22/72,Bachelors,Skilled Manual,F,M,1,0,1,1,59832,55,0
26297,,Jeremiah,,Lopez,,7186 View Dr.,,Minneapolis-55401-Minnesota,12/26/72,Bachelors,Skilled Manual,M,M,1,0,1,1,48016,84,1
26299,,Y.,L.,Yong,,5387 La Orinda Pl.,,Fort Worth-76101-Texas,7/27/72,Graduate Degree,Skilled Manual,M,S,0,0,0,1,100939,78,1
26301,,Isaiah,,Hall,,362 Richard Place,,Omaha-68101-Nebraska,1/15/72,Graduate Degree,Professional,M,S,0,0,0,1,120547,76,1
26302,,James,L,Jackson,,8328 Melinda Court,,Greensboro-27401-North Carolina,7/12/70,Bachelors,Skilled Manual,M,M,1,1,1,1,62212,85,0
26303,,Devon,M,Pal,,"866, rue Basse-du-Rocher",,Cincinnati-45201-Ohio,5/16/70,Bachelors,Skilled Manual,M,M,1,1,1,1,51017,86,0
26304,,Anna,,Lewis,,283 Cadloni,,Stockton-95201-California,7/2/70,Graduate Degree,Professional,F,M,1,0,0,1,90616,51,1
26305,,Julia,E,Rogers,,5461 Sunview Terrace,,Tulsa-74101-Oklahoma,12/12/69,Bachelors,Skilled Manual,F,S,0,0,2,2,73146,63,1
26306,,Kyle,J,Holt,,6685 Norris Court,,Minneapolis-55401-Minnesota,4/26/69,Bachelors,Skilled Manual,M,S,0,0,2,2,103919,101,1
26307,,Alexander,,Miller,,7264 St. Peter Court,,Baltimore-21201-Maryland,8/25/69,Bachelors,Skilled Manual,M,M,1,0,2,2,94610,111,0
26308,,Sara,,Kelly,,8713 MapleView Drive,,Riverside-92501-California,9/17/69,Bachelors,Skilled Manual,F,S,0,0,2,2,70247,65,1
